index,cop_density,legitimacy,active_threshold,cv
430,0.0803125,0.8215625,0.1015625,3.0413812651491097
431,0.0803125,0.8215625,0.1015625,3.89525485438666
432,0.0746875,0.6684375,0.1390625,1.7423245880874756
433,0.0128125,0.6684375,0.1390625,0.0423916181505009
434,0.0746875,0.9440625,0.1390625,0.0
435,0.0746875,0.6684375,0.0640625,3.629280032771681
436,0.0746875,0.9440625,0.0640625,0.0
437,0.0128125,0.6684375,0.0640625,0.0277346631527893
438,0.0128125,0.9440625,0.1390625,0.0
439,0.0128125,0.9440625,0.0640625,0.0
440,0.0296875,0.9134375,0.0640625,1.899055762035444
441,0.0578125,0.9134375,0.0640625,2.9114243490305567
442,0.0296875,0.6990625,0.0640625,0.0916398537342573
443,0.0296875,0.9134375,0.1390625,0.0
444,0.0296875,0.6990625,0.1390625,0.4252096991078645
445,0.0578125,0.9134375,0.1390625,0.0
446,0.0578125,0.6990625,0.0640625,1.2458458191096329
447,0.0578125,0.6990625,0.1390625,2.6333246478193386
448,0.0240625,0.5765625,0.1296875,0.1739290580510017
449,0.0859375,0.5765625,0.1296875,1.2665997181560906
450,0.0240625,0.9134375,0.1296875,0.0
451,0.0240625,0.5765625,0.1484375,0.0386966362514798
452,0.0240625,0.9134375,0.1484375,0.0
453,0.0859375,0.5765625,0.1484375,1.7630834144447367
454,0.0859375,0.9134375,0.1296875,0.0
455,0.0859375,0.9134375,0.1484375,0.0
456,0.0690625,0.8215625,0.0546875,2.380621351110824
457,0.0409375,0.8215625,0.0546875,1.4508504324193876
458,0.0690625,0.6684375,0.0546875,1.1596972289959653
459,0.0690625,0.8215625,0.0734375,3.384748778906112
460,0.0690625,0.6684375,0.0734375,2.3271832394448952
461,0.0409375,0.8215625,0.0734375,0.7289605243365735
462,0.0409375,0.6684375,0.0546875,0.8235584604963098
463,0.0409375,0.6684375,0.0734375,1.1670990116689468
464,0.0915625,0.6990625,0.1671875,2.1134489978863145
465,0.0634375,0.6990625,0.1671875,3.631315779938288
466,0.0915625,0.5459375,0.1671875,1.4604820287808546
467,0.0915625,0.6990625,0.1109375,1.5806451612903225
468,0.0915625,0.5459375,0.1109375,1.0359395405656244
469,0.0634375,0.6990625,0.1109375,2.5400497948661416
470,0.0634375,0.5459375,0.1671875,3.066854590218314
471,0.0634375,0.5459375,0.1109375,1.8640611710671693
472,0.0465625,0.9440625,0.0921875,0.0
473,0.0184375,0.9440625,0.0921875,0.0
474,0.0465625,0.7909375000000001,0.0921875,2.198604029869604
475,0.0465625,0.9440625,0.1859375,0.0
476,0.0465625,0.7909375000000001,0.1859375,1.664040831046126
477,0.0184375,0.9440625,0.1859375,0.0
478,0.0184375,0.7909375000000001,0.0921875,0.0590572773250186
479,0.0184375,0.7909375000000001,0.1859375,0.487797559285138
480,0.0353125,0.6378125,0.0734375,0.5333699067038877
481,0.0296875,0.6378125,0.0734375,0.2244242487605994
482,0.0353125,0.8521875,0.0734375,0.4480010570941037
483,0.0353125,0.6378125,0.1296875,0.7513111022670212
484,0.0353125,0.8521875,0.1296875,1.309422396021066
485,0.0296875,0.6378125,0.1296875,0.3505634449019326
486,0.0296875,0.8521875,0.0734375,0.3712999104010806
487,0.0296875,0.8521875,0.1296875,0.9022272688869072
488,0.0803125,0.8828125,0.1484375,0.0
489,0.0746875,0.8828125,0.1484375,0.0
490,0.0803125,0.6071875,0.1484375,3.969369203883948
491,0.0803125,0.8828125,0.0546875,2.7385635295267416
492,0.0803125,0.6071875,0.0546875,1.1941672843276945
493,0.0746875,0.8828125,0.0546875,3.237282811247729
494,0.0746875,0.6071875,0.1484375,2.531753870483481
495,0.0746875,0.6071875,0.0546875,1.8141249249953693
496,0.0578125,0.5153125,0.1109375,2.2622476591691414
497,0.0521875,0.5153125,0.1109375,1.372055784669309
498,0.0578125,0.7296875,0.1109375,2.5285071933352468
499,0.0578125,0.5153125,0.0921875,1.5760919825459403
500,0.0578125,0.7296875,0.0921875,2.3226588394565515
501,0.0521875,0.5153125,0.0921875,1.210179459761685
502,0.0521875,0.7296875,0.1109375,1.3481683663587234
503,0.0521875,0.7296875,0.0921875,1.6462504803941318
504,0.0128125,0.7603125,0.1859375,0.3130654024287749
505,0.0971875,0.7603125,0.1859375,3.5590260840104366
506,0.0128125,0.9746875,0.1859375,0.0
507,0.0128125,0.7603125,0.1671875,0.2358421086051417
508,0.0128125,0.9746875,0.1671875,0.0
509,0.0971875,0.7603125,0.1671875,5.131601439446885
510,0.0971875,0.9746875,0.1859375,0.0
511,0.0971875,0.9746875,0.1671875,0.0
512,0.0184375,0.7296875,0.1203125,0.048367343867408
513,0.0690625,0.7296875,0.1203125,2.5900945035681
514,0.0184375,0.6378125,0.1203125,0.0330721612724206
515,0.0184375,0.7296875,0.1953125,0.3371476668063785
516,0.0184375,0.6378125,0.1953125,0.098238547588847
517,0.0690625,0.7296875,0.1953125,2.717024516308644
518,0.0690625,0.6378125,0.1203125,3.936513627760756
519,0.0690625,0.6378125,0.1953125,2.633497285906769
520,0.0634375,0.9746875,0.1953125,0.0
521,0.0240625,0.9746875,0.1953125,0.0
522,0.0634375,0.8828125,0.1953125,0.0
523,0.0634375,0.9746875,0.1203125,0.0
524,0.0634375,0.8828125,0.1203125,0.0
525,0.0240625,0.9746875,0.1203125,0.0
526,0.0240625,0.8828125,0.1953125,0.0
527,0.0240625,0.8828125,0.1203125,0.0
528,0.0859375,0.6071875,0.0828125,1.346666666666667
529,0.0915625,0.6071875,0.0828125,1.2297134308249298
530,0.0859375,0.7603125,0.0828125,1.6381678027601447
531,0.0859375,0.6071875,0.0828125,2.22236730793184
532,0.0859375,0.7603125,0.0828125,1.7358422403601528
533,0.0915625,0.6071875,0.0828125,1.1087718430768343
534,0.0915625,0.7603125,0.0828125,1.6400071669981586
535,0.0915625,0.7603125,0.0828125,2.717024516308644
536,0.0409375,0.8521875,0.1578125,0.0
537,0.0465625,0.8521875,0.1578125,0.0
538,0.0409375,0.5153125,0.1578125,1.2003285458354571
539,0.0409375,0.8521875,0.1578125,0.0
540,0.0409375,0.5153125,0.1578125,0.5404085175620926
541,0.0465625,0.8521875,0.1578125,0.0
542,0.0465625,0.5153125,0.1578125,1.4476329936637853
543,0.0465625,0.5153125,0.1578125,1.1837176832452605
544,0.0521875,0.5459375,0.1765625,1.4860634659719212
545,0.0353125,0.5459375,0.1765625,0.4582336947108111
546,0.0521875,0.5765625,0.1765625,2.319584306634735
547,0.0521875,0.5459375,0.1765625,1.595493841991711
548,0.0521875,0.5765625,0.1765625,1.9623028115504373
549,0.0353125,0.5459375,0.1765625,0.7543071583659497
550,0.0353125,0.5765625,0.1765625,0.9419672087194748
551,0.0353125,0.5765625,0.1765625,1.0592907412854864
552,0.0971875,0.7909375000000001,0.1015625,2.848001248439177
553,0.0803125,0.7909375000000001,0.1015625,3.920951140520185
554,0.0971875,0.8215625,0.1015625,2.683281572999748
555,0.0971875,0.7909375000000001,0.1015625,2.848001248439177
556,0.0971875,0.8215625,0.1015625,4.14996653266291
557,0.0803125,0.7909375000000001,0.1015625,4.555858604866264
558,0.0803125,0.8215625,0.1015625,5.208067486328182
559,0.0803125,0.8215625,0.1015625,4.046710734484866
560,0.0746875,0.6684375,0.1390625,3.077207082140192
561,0.0128125,0.6684375,0.1390625,0.0369836847499334
562,0.0746875,0.9440625,0.1390625,0.0
563,0.0746875,0.6684375,0.0640625,3.719905175299088
564,0.0746875,0.9440625,0.0640625,0.0
565,0.0128125,0.6684375,0.0640625,0.0192219598455662
566,0.0128125,0.9440625,0.1390625,0.0
567,0.0128125,0.9440625,0.0640625,0.0
568,0.0296875,0.9134375,0.0640625,0.7200965859004946
569,0.0578125,0.9134375,0.0640625,2.728360560446053
570,0.0296875,0.6990625,0.0640625,0.0533941011529134
571,0.0296875,0.9134375,0.1390625,0.0
572,0.0296875,0.6990625,0.1390625,0.4720477378584826
573,0.0578125,0.9134375,0.1390625,0.0
574,0.0578125,0.6990625,0.0640625,1.449615794189164
575,0.0578125,0.6990625,0.1390625,1.7400025457183788
576,0.0240625,0.5765625,0.1296875,0.2392664107919635
577,0.0859375,0.5765625,0.1296875,0.9195476426134817
578,0.0240625,0.9134375,0.1296875,0.0
579,0.0240625,0.5765625,0.1484375,0.2308596924405958
580,0.0240625,0.9134375,0.1484375,0.0
581,0.0859375,0.5765625,0.1484375,1.2697197980857704
582,0.0859375,0.9134375,0.1296875,0.0
583,0.0859375,0.9134375,0.1484375,0.0
584,0.0690625,0.8215625,0.0546875,3.6791859208400703
585,0.0409375,0.8215625,0.0546875,0.7567177313402728
586,0.0690625,0.6684375,0.0546875,1.8356378323217657
587,0.0690625,0.8215625,0.0734375,2.13831674488014
588,0.0690625,0.6684375,0.0734375,1.460194831804456
589,0.0409375,0.8215625,0.0734375,0.9098346068878412
590,0.0409375,0.6684375,0.0546875,0.4724043421968866
591,0.0409375,0.6684375,0.0734375,0.223348600948367
592,0.0915625,0.6990625,0.1671875,2.1630234303194227
593,0.0634375,0.6990625,0.1671875,3.837515459398611
594,0.0915625,0.5459375,0.1671875,1.2143404674633331
595,0.0915625,0.6990625,0.1109375,3.454442320426317
596,0.0915625,0.5459375,0.1109375,1.012121654694948
597,0.0634375,0.6990625,0.1109375,2.4947661881092853
598,0.0634375,0.5459375,0.1671875,2.490297430573631
599,0.0634375,0.5459375,0.1109375,1.8086959315544944
600,0.0465625,0.9440625,0.0921875,0.0
601,0.0184375,0.9440625,0.0921875,0.0
602,0.0465625,0.7909375000000001,0.0921875,1.36585935520797
603,0.0465625,0.9440625,0.1859375,0.0
604,0.0465625,0.7909375000000001,0.1859375,1.1859496786301154
605,0.0184375,0.9440625,0.1859375,0.0
606,0.0184375,0.7909375000000001,0.0921875,0.0485612517201306
607,0.0184375,0.7909375000000001,0.1859375,0.645441778204251
608,0.0353125,0.6378125,0.0734375,0.9467974630298932
609,0.0296875,0.6378125,0.0734375,0.0430776505964509
610,0.0353125,0.8521875,0.0734375,1.289587639194445
611,0.0353125,0.6378125,0.1296875,0.4500930226312006
612,0.0353125,0.8521875,0.1296875,1.7557506984724416
613,0.0296875,0.6378125,0.1296875,0.2288910791192531
614,0.0296875,0.8521875,0.0734375,0.4952391051170697
615,0.0296875,0.8521875,0.1296875,0.9397050598723168
616,0.0803125,0.8828125,0.1484375,0.0
617,0.0746875,0.8828125,0.1484375,0.0
618,0.0803125,0.6071875,0.1484375,2.9200613853190176
619,0.0803125,0.8828125,0.0546875,2.3622546250521443
620,0.0803125,0.6071875,0.0546875,3.285820869981944
621,0.0746875,0.8828125,0.0546875,2.7946229361707995
622,0.0746875,0.6071875,0.1484375,3.3430875948240817
623,0.0746875,0.6071875,0.0546875,1.6830748632893593
624,0.0578125,0.5153125,0.1109375,2.0402839265729664
625,0.0521875,0.5153125,0.1109375,1.2975829974793684
626,0.0578125,0.7296875,0.1109375,2.20944747256952
627,0.0578125,0.5153125,0.0921875,1.1714059932815477
628,0.0578125,0.7296875,0.0921875,1.9885913911144724
629,0.0521875,0.5153125,0.0921875,1.1697330070880785
630,0.0521875,0.7296875,0.1109375,1.6875002533545722
631,0.0521875,0.7296875,0.0921875,1.8382693978132691
632,0.0128125,0.7603125,0.1859375,0.2583101011722671
633,0.0971875,0.7603125,0.1859375,5.131601439446885
634,0.0128125,0.9746875,0.1859375,0.0
635,0.0128125,0.7603125,0.1671875,0.3590687113733279
636,0.0128125,0.9746875,0.1671875,0.0
637,0.0971875,0.7603125,0.1671875,5.131601439446885
638,0.0971875,0.9746875,0.1859375,0.0
639,0.0971875,0.9746875,0.1671875,0.0
640,0.0184375,0.7296875,0.1203125,0.3495934092095669
641,0.0690625,0.7296875,0.1203125,2.814458249988744
642,0.0184375,0.6378125,0.1203125,0.0604885842754045
643,0.0184375,0.7296875,0.1953125,0.4063352698947168
644,0.0184375,0.6378125,0.1953125,0.0846501690346509
645,0.0690625,0.7296875,0.1953125,2.866868485166804
646,0.0690625,0.6378125,0.1203125,3.519527345814637
647,0.0690625,0.6378125,0.1953125,2.773406166196088
648,0.0634375,0.9746875,0.1953125,0.0
649,0.0240625,0.9746875,0.1953125,0.0
650,0.0634375,0.8828125,0.1953125,0.0
651,0.0634375,0.9746875,0.1203125,0.0
652,0.0634375,0.8828125,0.1203125,0.0
653,0.0240625,0.9746875,0.1203125,0.0
654,0.0240625,0.8828125,0.1953125,0.0
655,0.0240625,0.8828125,0.1203125,0.0
656,0.0859375,0.6071875,0.0828125,2.4717424878248595
657,0.0915625,0.6071875,0.0828125,3.5536479325946733
658,0.0859375,0.7603125,0.0828125,1.9798989873223327
659,0.0859375,0.6071875,0.0828125,0.9866606249114616
660,0.0859375,0.7603125,0.0828125,2.0286231560501222
661,0.0915625,0.6071875,0.0828125,1.0051143053724212
662,0.0915625,0.7603125,0.0828125,3.680168571357919
663,0.0915625,0.7603125,0.0828125,2.03100960115899
664,0.0409375,0.8521875,0.1578125,0.0
665,0.0465625,0.8521875,0.1578125,0.0
666,0.0409375,0.5153125,0.1578125,1.1261424386073642
667,0.0409375,0.8521875,0.1578125,0.0
668,0.0409375,0.5153125,0.1578125,0.9806945334471732
669,0.0465625,0.8521875,0.1578125,0.0
670,0.0465625,0.5153125,0.1578125,1.0939070315424395
671,0.0465625,0.5153125,0.1578125,1.296691470795032
672,0.0521875,0.5459375,0.1765625,1.4779462360563187
673,0.0353125,0.5459375,0.1765625,0.4577031890404318
674,0.0521875,0.5765625,0.1765625,1.769400951155756
675,0.0521875,0.5459375,0.1765625,1.518772112843367
676,0.0521875,0.5765625,0.1765625,1.7843958555436288
677,0.0353125,0.5459375,0.1765625,1.3934719371716526
678,0.0353125,0.5765625,0.1765625,1.1684835323876603
679,0.0353125,0.5765625,0.1765625,0.4887038319854342
680,0.0971875,0.7909375000000001,0.1015625,2.50561499613882
681,0.0803125,0.7909375000000001,0.1015625,2.434018168470492
682,0.0971875,0.8215625,0.1015625,3.2732683535398857
683,0.0971875,0.7909375000000001,0.1015625,2.6923076923076925
684,0.0971875,0.8215625,0.1015625,2.5056149961388203
685,0.0803125,0.7909375000000001,0.1015625,1.963262590689284
686,0.0803125,0.8215625,0.1015625,3.5001714243733835
687,0.0803125,0.8215625,0.1015625,3.183677507087645
688,0.0746875,0.6684375,0.1390625,2.6340309635679247
689,0.0128125,0.6684375,0.1390625,0.0248010345351465
690,0.0746875,0.9440625,0.1390625,0.0
691,0.0746875,0.6684375,0.0640625,3.442601777632731
692,0.0859375,0.5765625,0.1484375,1.8347388216179057
693,0.0128125,0.6684375,0.0640625,0.0150771255247228
694,0.0128125,0.9440625,0.1390625,0.0
695,0.0128125,0.9440625,0.0640625,0.0
696,0.0296875,0.9134375,0.0640625,1.1144936460517068
697,0.0578125,0.9134375,0.0640625,3.249655822647741
698,0.0296875,0.6990625,0.0640625,0.0682378599704687
699,0.0296875,0.9134375,0.1390625,0.0
700,0.0296875,0.6990625,0.1390625,0.5978136079327341
701,0.0578125,0.9134375,0.1390625,0.0
702,0.0578125,0.6990625,0.0640625,1.3520470155911355
703,0.0578125,0.6990625,0.1390625,1.9829757482520307
704,0.0240625,0.5765625,0.1296875,0.0640823823722315
705,0.0859375,0.5765625,0.1296875,3.1585279132688053
706,0.0240625,0.9134375,0.1296875,0.0
707,0.0240625,0.5765625,0.1484375,0.3198212045730925
708,0.0240625,0.9134375,0.1484375,0.0
709,0.0859375,0.5765625,0.1484375,1.0060781595989796
710,0.0859375,0.9134375,0.1296875,0.0
711,0.0859375,0.9134375,0.1484375,0.0
712,0.0690625,0.8215625,0.0546875,1.9526916131418068
713,0.0409375,0.8215625,0.0546875,0.881059834172908
714,0.0690625,0.6684375,0.0546875,3.573191376698626
715,0.0690625,0.8215625,0.0734375,2.7426529742064663
716,0.0690625,0.6684375,0.0734375,1.8361661411054169
717,0.0409375,0.8215625,0.0734375,1.0025927893948048
718,0.0409375,0.6684375,0.0546875,0.9565778073589636
719,0.0409375,0.6684375,0.0734375,0.7288916839799423
720,0.0915625,0.6990625,0.1671875,1.4891601987371854
721,0.0634375,0.6990625,0.1671875,2.166666666666667
722,0.0915625,0.5459375,0.1671875,2.2776038339396805
723,0.0915625,0.6990625,0.1109375,1.588533128392354
724,0.0915625,0.5459375,0.1109375,3.8671284277029017
725,0.0634375,0.6990625,0.1109375,2.644270744094538
726,0.0634375,0.5459375,0.1671875,1.9091950297769948
727,0.0634375,0.5459375,0.1109375,1.6518700701548197
728,0.0465625,0.9440625,0.0921875,0.0
729,0.0184375,0.9440625,0.0921875,0.0
730,0.0465625,0.7909375000000001,0.0921875,1.795011019123823
731,0.0465625,0.9440625,0.1859375,0.0
732,0.0465625,0.7909375000000001,0.1859375,2.692219692929981
733,0.0184375,0.9440625,0.1859375,0.0
734,0.0184375,0.7909375000000001,0.0921875,0.0823792028967103
735,0.0184375,0.7909375000000001,0.1859375,0.6123540334982874
736,0.0353125,0.6378125,0.0734375,0.4643983233274578
737,0.0296875,0.6378125,0.0734375,0.0629789962099487
738,0.0353125,0.8521875,0.0734375,0.6286956313783697
739,0.0353125,0.6378125,0.1296875,0.6233742386231896
740,0.0353125,0.8521875,0.1296875,1.6014001578017625
741,0.0296875,0.6378125,0.1296875,0.2987949551010545
742,0.0296875,0.8521875,0.0734375,1.2509663364016317
743,0.0296875,0.8521875,0.1296875,0.9864891460176128
744,0.0803125,0.8828125,0.1484375,0.0
745,0.0746875,0.8828125,0.1484375,0.0
746,0.0803125,0.6071875,0.1484375,3.749304398933163
747,0.0803125,0.8828125,0.0546875,2.713089004646591
748,0.0803125,0.6071875,0.0546875,3.171852476149211
749,0.0746875,0.8828125,0.0546875,2.8846067668471207
750,0.0746875,0.6071875,0.1484375,2.721953623445112
751,0.0746875,0.6071875,0.0546875,2.3966035066382623
752,0.0578125,0.5153125,0.1109375,1.5051511594586655
753,0.0521875,0.5153125,0.1109375,0.920019406734238
754,0.0578125,0.7296875,0.1109375,2.407102931440888
755,0.0578125,0.5153125,0.0921875,1.6029650109791584
756,0.0578125,0.7296875,0.0921875,3.429900048583493
757,0.0521875,0.5153125,0.0921875,1.1769504252366296
758,0.0521875,0.7296875,0.1109375,1.4525669745526224
759,0.0521875,0.7296875,0.0921875,1.6009988624562017
760,0.0128125,0.7603125,0.1859375,0.2967726102599623
761,0.0971875,0.7603125,0.1859375,5.131601439446885
762,0.0128125,0.9746875,0.1859375,0.0
763,0.0128125,0.7603125,0.1671875,0.2134440574579937
764,0.0128125,0.9746875,0.1671875,0.0
765,0.0971875,0.7603125,0.1671875,9.0
766,0.0971875,0.9746875,0.1859375,0.0
767,0.0971875,0.9746875,0.1671875,0.0
768,0.0184375,0.7296875,0.1203125,0.0763293853154323
769,0.0690625,0.7296875,0.1203125,2.2022397614894933
770,0.0184375,0.6378125,0.1203125,0.0703394478246189
771,0.0184375,0.7296875,0.1953125,0.2880128173869308
772,0.0184375,0.6378125,0.1953125,0.1765758198379486
773,0.0690625,0.7296875,0.1953125,2.7946229361707995
774,0.0690625,0.6378125,0.1203125,1.9944856720906992
775,0.0690625,0.6378125,0.1953125,2.934818462801102
776,0.0634375,0.9746875,0.1953125,0.0
777,0.0240625,0.9746875,0.1953125,0.0
778,0.0634375,0.8828125,0.1953125,0.0
779,0.0634375,0.9746875,0.1203125,0.0
780,0.0634375,0.8828125,0.1203125,0.0
781,0.0240625,0.9746875,0.1203125,0.0
782,0.0240625,0.8828125,0.1953125,0.0
783,0.0240625,0.8828125,0.1203125,0.0
784,0.0859375,0.6071875,0.0828125,2.5583148872169037
785,0.0915625,0.6071875,0.0828125,1.5934323424405947
786,0.0859375,0.7603125,0.0828125,1.4649649992336309
787,0.0859375,0.6071875,0.0828125,3.321739838632092
788,0.0859375,0.7603125,0.0828125,2.183031149571623
789,0.0915625,0.6071875,0.0828125,2.6348470318399637
790,0.0915625,0.7603125,0.0828125,1.9581795423763888
791,0.0915625,0.7603125,0.0828125,3.709342020167085
792,0.0409375,0.8521875,0.1578125,0.0
793,0.0465625,0.8521875,0.1578125,0.0
794,0.0409375,0.5153125,0.1578125,0.6373065345598142
795,0.0409375,0.8521875,0.1578125,0.0
796,0.0409375,0.5153125,0.1578125,0.9398382609816508
797,0.0465625,0.8521875,0.1578125,0.0
798,0.0465625,0.5153125,0.1578125,1.3239337733573258
799,0.0465625,0.5153125,0.1578125,1.2357991484110835
800,0.0521875,0.5459375,0.1765625,1.3847983371826529
801,0.0353125,0.5459375,0.1765625,0.6109022196008522
802,0.0521875,0.5765625,0.1765625,2.101344941732763
803,0.0521875,0.5459375,0.1765625,1.6841017857747258
804,0.0521875,0.5765625,0.1765625,1.586386640503448
805,0.0353125,0.5459375,0.1765625,0.435993724877054
806,0.0353125,0.5765625,0.1765625,0.834194683931609
807,0.0353125,0.5765625,0.1765625,0.7289812567755429
808,0.0971875,0.7909375000000001,0.1015625,2.443358344574124
809,0.0803125,0.7909375000000001,0.1015625,2.873406333617873
810,0.0971875,0.8215625,0.1015625,3.924283374069716
811,0.0971875,0.7909375000000001,0.1015625,2.4152294576982394
812,0.0971875,0.8215625,0.1015625,2.7946229361707995
813,0.0803125,0.7909375000000001,0.1015625,2.6643508462848446
814,0.0803125,0.8215625,0.1015625,4.772777076571276
815,0.0803125,0.8215625,0.1015625,3.966698107689949
816,0.0746875,0.6684375,0.1390625,2.6483963990602506
817,0.0128125,0.6684375,0.1390625,0.0225595237062094
818,0.0746875,0.9440625,0.1390625,0.0
819,0.0746875,0.6684375,0.0640625,3.45335989754814
820,0.0746875,0.9440625,0.0640625,0.0
821,0.0128125,0.6684375,0.0640625,0.0247777425316178
822,0.0128125,0.9440625,0.1390625,0.0
823,0.0128125,0.9440625,0.0640625,0.0
824,0.0296875,0.9134375,0.0640625,0.6842854686951779
825,0.0578125,0.9134375,0.0640625,2.2175147188612003
826,0.0296875,0.6990625,0.0640625,0.4800287501702578
827,0.0296875,0.9134375,0.1390625,0.0
828,0.0296875,0.6990625,0.1390625,0.6001294805567504
829,0.0578125,0.9134375,0.1390625,0.0
830,0.0578125,0.6990625,0.0640625,1.8640464431712584
831,0.0578125,0.6990625,0.1390625,1.7693609639172372
832,0.0240625,0.5765625,0.1296875,0.2461846150639044
833,0.0859375,0.5765625,0.1296875,1.100132639484799
834,0.0240625,0.9134375,0.1296875,0.0
835,0.0240625,0.5765625,0.1484375,0.2646669310252309
836,0.0240625,0.9134375,0.1484375,0.0
837,0.0859375,0.5765625,0.1484375,1.31125426790613
839,0.0915625,0.6990625,0.11093750000000001,1.6305019427666603
838,0.0859375,0.9134375,0.1296875,0.0
840,0.0690625,0.8215625,0.0546875,1.495802672640558
841,0.0409375,0.8215625,0.0546875,1.094464482594053
842,0.0690625,0.6684375,0.0546875,1.8711307327404216
843,0.0690625,0.8215625,0.0734375,2.468477453187328
844,0.0690625,0.6684375,0.0734375,3.4740265465363622
845,0.0409375,0.8215625,0.0734375,1.0156776439498134
846,0.0409375,0.6684375,0.0546875,0.4725708555880946
847,0.0409375,0.6684375,0.0734375,0.4010470226407909
848,0.0915625,0.6990625,0.1671875,2.5056149961388203
849,0.0634375,0.6990625,0.1671875,2.258134972431676
850,0.0915625,0.5459375,0.1671875,2.4766913412857887
851,0.0915625,0.6990625,0.1109375,1.9217252914330945
852,0.0915625,0.5459375,0.1109375,1.1272840062598382
853,0.0634375,0.6990625,0.1109375,2.3838100508302382
854,0.0634375,0.5459375,0.1671875,2.580262717218374
855,0.0634375,0.5459375,0.1109375,2.317657348046034
856,0.0465625,0.9440625,0.0921875,0.0
857,0.0184375,0.9440625,0.0921875,0.0
