index,cop_density,legitimacy,active_threshold,cv
858,0.0465625,0.7909375000000001,0.0921875,3.621904257591546
859,0.0465625,0.9440625,0.1859375,0.0
860,0.0465625,0.7909375000000001,0.1859375,2.407732985717366
861,0.0184375,0.9440625,0.1859375,0.0
862,0.0184375,0.7909375000000001,0.0921875,0.0279806501670366
863,0.0184375,0.7909375000000001,0.1859375,0.5680251299823368
864,0.0353125,0.6378125,0.0734375,0.5206726823948465
865,0.0296875,0.6378125,0.0734375,0.0921397195864721
866,0.0353125,0.8521875,0.0734375,1.1420005733314182
867,0.0353125,0.6378125,0.1296875,0.831782625792828
868,0.0353125,0.8521875,0.1296875,1.078204996542011
869,0.0296875,0.6378125,0.1296875,0.6597840934067536
870,0.0296875,0.8521875,0.0734375,0.6677886504363582
871,0.0296875,0.8521875,0.1296875,1.0613065521484053
872,0.0803125,0.8828125,0.1484375,0.0
873,0.0746875,0.8828125,0.1484375,0.0
874,0.0803125,0.6071875,0.1484375,3.674753312544236
875,0.0803125,0.8828125,0.0546875,3.946978097918655
876,0.0803125,0.6071875,0.0546875,3.294739572615935
877,0.0746875,0.8828125,0.0546875,5.040166328858432
878,0.0746875,0.6071875,0.1484375,3.331644049265455
879,0.0746875,0.6071875,0.0546875,2.403038242613047
880,0.0578125,0.5153125,0.1109375,1.3908165871376623
881,0.0521875,0.5153125,0.1109375,1.5518273086157712
882,0.0578125,0.7296875,0.1109375,1.7892639881922652
883,0.0578125,0.5153125,0.0921875,1.6978411698983862
884,0.0578125,0.7296875,0.0921875,2.3433984880284298
885,0.0521875,0.5153125,0.0921875,0.7424956455703762
886,0.0521875,0.7296875,0.1109375,1.5757581974895336
887,0.0521875,0.7296875,0.0921875,1.696346048998765
888,0.0128125,0.7603125,0.1859375,0.4010755374016986
889,0.0971875,0.7603125,0.1859375,4.686149805543993
890,0.0128125,0.9746875,0.1859375,0.0
891,0.0128125,0.7603125,0.1671875,0.2751481477037834
892,0.0128125,0.9746875,0.1671875,0.0
893,0.0971875,0.7603125,0.1671875,3.924283374069716
894,0.0971875,0.9746875,0.1859375,0.0
895,0.0971875,0.9746875,0.1671875,0.0
896,0.0184375,0.7296875,0.1203125,0.0650264816256452
897,0.0690625,0.7296875,0.1203125,3.4317809247651363
898,0.0184375,0.6378125,0.1203125,0.0206618978998429
899,0.0184375,0.7296875,0.1953125,0.3769173732410006
900,0.0184375,0.6378125,0.1953125,0.1364394634255938
901,0.0690625,0.7296875,0.1953125,4.503362834217226
902,0.0690625,0.6378125,0.1203125,1.845279387622785
903,0.0690625,0.6378125,0.1953125,2.7453295124575927
904,0.0634375,0.9746875,0.1953125,0.0
905,0.0240625,0.9746875,0.1953125,0.0
906,0.0634375,0.8828125,0.1953125,0.0
907,0.0634375,0.9746875,0.1203125,0.0
908,0.0634375,0.8828125,0.1203125,0.0
909,0.0240625,0.9746875,0.1203125,0.0
910,0.0240625,0.8828125,0.1953125,0.0
911,0.0240625,0.8828125,0.1203125,0.0
912,0.0859375,0.6071875,0.0828125,1.3375782766845847
913,0.0915625,0.6071875,0.0828125,1.0442847778218485
914,0.0859375,0.7603125,0.0828125,1.770012360003561
915,0.0859375,0.6071875,0.0828125,1.1778025874106588
916,0.0859375,0.7603125,0.0828125,1.8979043222266316
917,0.0915625,0.6071875,0.0828125,1.0780400738625298
918,0.0915625,0.7603125,0.0828125,1.6381678027601447
919,0.0915625,0.7603125,0.0828125,2.015373016357451
920,0.0409375,0.8521875,0.1578125,0.0
921,0.0465625,0.8521875,0.1578125,0.0
922,0.0409375,0.5153125,0.1578125,1.307489225061946
923,0.0409375,0.8521875,0.1578125,0.0
924,0.0409375,0.5153125,0.1578125,0.8235980305707378
925,0.0465625,0.8521875,0.1578125,0.0
926,0.0465625,0.5153125,0.1578125,1.475794551826819
927,0.0465625,0.5153125,0.1578125,1.1860053478909218
928,0.0521875,0.5459375,0.1765625,2.5359426678147976
929,0.0353125,0.5459375,0.1765625,0.4736595409871689
930,0.0521875,0.5765625,0.1765625,1.568665396509717
931,0.0521875,0.5459375,0.1765625,1.856087439394568
932,0.0521875,0.5765625,0.1765625,2.0181146311888543
933,0.0353125,0.5459375,0.1765625,0.4066150949309021
934,0.0353125,0.5765625,0.1765625,0.7040808340056206
937,0.018437500000000002,0.9440625,0.18593750000000003,0.0
935,0.0353125,0.5765625,0.1765625,0.9515428729542608
936,0.0971875,0.7909375000000001,0.1015625,2.1372648957412608
938,0.0971875,0.8215625,0.1015625,4.456894134421838
939,0.0971875,0.7909375000000001,0.1015625,2.177154105707724
940,0.0971875,0.8215625,0.1015625,3.04138126514911
941,0.0803125,0.7909375000000001,0.1015625,3.98166758578526
942,0.0803125,0.8215625,0.1015625,2.9732137494637016
943,0.0803125,0.8215625,0.1015625,3.1836775070876446
944,0.0746875,0.6684375,0.1390625,2.724269315021672
945,0.0128125,0.6684375,0.1390625,0.0249712349733128
946,0.0746875,0.9440625,0.1390625,0.0
947,0.0746875,0.6684375,0.0640625,2.3062240664004103
948,0.0746875,0.9440625,0.0640625,0.0
949,0.0128125,0.6684375,0.0640625,0.0217872305446142
950,0.0128125,0.9440625,0.1390625,0.0
951,0.0128125,0.9440625,0.0640625,0.0
952,0.0296875,0.9134375,0.0640625,1.3507504846305511
953,0.0578125,0.9134375,0.0640625,2.699873480893791
954,0.0296875,0.6990625,0.0640625,0.5727171157816175
955,0.0296875,0.9134375,0.1390625,0.0
956,0.0296875,0.6990625,0.1390625,0.3398411866693152
957,0.0578125,0.9134375,0.1390625,0.0
958,0.0578125,0.6990625,0.0640625,1.7530617566378193
959,0.0578125,0.6990625,0.1390625,1.7768928827843091
960,0.0240625,0.5765625,0.1296875,0.1009749097407754
961,0.0859375,0.5765625,0.1296875,2.139938496405308
962,0.0240625,0.9134375,0.1296875,0.0
963,0.0240625,0.5765625,0.1484375,0.2078218847523945
964,0.0240625,0.9134375,0.1484375,0.0
965,0.0859375,0.5765625,0.1484375,1.325180956568941
966,0.0859375,0.9134375,0.1296875,0.0
967,0.0859375,0.9134375,0.1484375,0.0
968,0.0690625,0.8215625,0.0546875,1.9118139550694728
969,0.0409375,0.8215625,0.0546875,1.342328774724881
970,0.0690625,0.6684375,0.0546875,1.7710636136729196
971,0.0690625,0.8215625,0.0734375,2.5679594929344947
972,0.0690625,0.6684375,0.0734375,2.128263978370667
973,0.0409375,0.8215625,0.0734375,1.0920453246181718
974,0.0409375,0.6684375,0.0546875,0.4710241865919176
975,0.0409375,0.6684375,0.0734375,0.8908946398786861
976,0.0915625,0.6990625,0.1671875,2.434018168470492
977,0.0634375,0.6990625,0.1671875,2.4384578566773416
978,0.0915625,0.5459375,0.1671875,1.2819309851760576
979,0.0915625,0.6990625,0.1109375,2.023530221225524
980,0.0915625,0.5459375,0.1109375,1.0960129764033109
981,0.0634375,0.6990625,0.1109375,2.5024982374810563
982,0.0634375,0.5459375,0.1671875,2.7254541288646865
983,0.0634375,0.5459375,0.1109375,1.309209902972333
984,0.0465625,0.9440625,0.0921875,0.0
985,0.0184375,0.9440625,0.0921875,0.0
986,0.0465625,0.7909375000000001,0.0921875,1.736122167126212
987,0.0465625,0.9440625,0.1859375,0.0
988,0.0465625,0.7909375000000001,0.1859375,2.3319555160692107
989,0.0184375,0.9440625,0.1859375,0.0
990,0.0184375,0.7909375000000001,0.0921875,0.0783324326198285
991,0.0184375,0.7909375000000001,0.1859375,0.6185079463154791
992,0.0353125,0.6378125,0.0734375,0.7479845510244498
993,0.0296875,0.6378125,0.0734375,0.0629776873242987
994,0.0353125,0.8521875,0.0734375,1.489936891507199
995,0.0353125,0.6378125,0.1296875,0.9329259872768798
996,0.0353125,0.8521875,0.1296875,1.5365495781522684
997,0.0296875,0.6378125,0.1296875,0.7618468445867771
998,0.0296875,0.8521875,0.0734375,0.8892319553228619
999,0.0296875,0.8521875,0.1296875,1.2110181077239972
1000,0.0803125,0.8828125,0.1484375,0.0
1001,0.0746875,0.8828125,0.1484375,0.0
1002,0.0803125,0.6071875,0.1484375,1.5060852176841883
1003,0.0803125,0.8828125,0.0546875,5.131601439446885
1004,0.0803125,0.6071875,0.0546875,3.641949676193143
1005,0.0746875,0.8828125,0.0546875,4.805490330958395
1006,0.0746875,0.6071875,0.1484375,3.568692222871288
1007,0.0746875,0.6071875,0.0546875,2.40697870078502
1008,0.0578125,0.5153125,0.1109375,1.707297816085689
1009,0.0521875,0.5153125,0.1109375,1.464701391340771
1010,0.0578125,0.7296875,0.1109375,2.5768260740005005
1011,0.0578125,0.5153125,0.0921875,1.3862685471432143
1012,0.0578125,0.7296875,0.0921875,2.5092856887168784
1013,0.0521875,0.5153125,0.0921875,1.1568314001268225
1014,0.0521875,0.7296875,0.1109375,1.963926860708211
1015,0.0521875,0.7296875,0.0921875,1.9837301575051252
1016,0.0128125,0.7603125,0.1859375,0.1790094667111667
1017,0.0971875,0.7603125,0.1859375,6.324555320336758
1018,0.0128125,0.9746875,0.1859375,0.0
1019,0.0128125,0.7603125,0.1671875,0.2193968219640701
1020,0.0128125,0.9746875,0.1671875,0.0
1021,0.0971875,0.7603125,0.1671875,3.749829928116197
1022,0.0971875,0.9746875,0.1859375,0.0
1023,0.0971875,0.9746875,0.1671875,0.0
1024,0.0184375,0.7296875,0.1203125,0.0902021763577161
1025,0.0690625,0.7296875,0.1203125,2.2725477985291547
1026,0.0184375,0.6378125,0.1203125,0.0379403996291634
1027,0.0184375,0.7296875,0.1953125,0.4210668609018606
1028,0.0184375,0.6378125,0.1953125,0.1707951182841291
1029,0.0690625,0.7296875,0.1953125,3.106507786083917
1030,0.0690625,0.6378125,0.1203125,2.539681933312304
1031,0.0690625,0.6378125,0.1953125,2.1391587131393504
1032,0.0634375,0.9746875,0.1953125,0.0
1036,0.029687500000000006,0.8521875,0.1296875,0.6962621364705474
1033,0.0240625,0.9746875,0.1953125,0.0
1034,0.0634375,0.8828125,0.1953125,0.0
1035,0.0634375,0.9746875,0.1203125,0.0
1037,0.0240625,0.9746875,0.1203125,0.0
1038,0.0240625,0.8828125,0.1953125,0.0
1039,0.0240625,0.8828125,0.1203125,0.0
1040,0.0859375,0.6071875,0.0828125,1.3066434376564755
1041,0.0915625,0.6071875,0.0828125,3.932420527158584
1042,0.0859375,0.7603125,0.0828125,3.7390983440311554
1043,0.0859375,0.6071875,0.0828125,3.5326111672097613
1044,0.0859375,0.7603125,0.0828125,4.193890303585476
1045,0.0915625,0.6071875,0.0828125,1.1504402871049122
1046,0.0915625,0.7603125,0.0828125,2.176085870650817
1047,0.0915625,0.7603125,0.0828125,2.020555524626624
1048,0.0409375,0.8521875,0.1578125,0.0
1049,0.0465625,0.8521875,0.1578125,0.0
1050,0.0409375,0.5153125,0.1578125,0.6979698956427337
1051,0.0409375,0.8521875,0.1578125,0.0
1052,0.0409375,0.5153125,0.1578125,0.468119927976126
1053,0.0465625,0.8521875,0.1578125,0.0
1054,0.0465625,0.5153125,0.1578125,1.289428428184773
1055,0.0465625,0.5153125,0.1578125,1.1414247150307535
1056,0.0521875,0.5459375,0.1765625,2.182922583182118
1057,0.0353125,0.5459375,0.1765625,0.6536380401911919
1058,0.0521875,0.5765625,0.1765625,1.5807445307328996
1059,0.0521875,0.5459375,0.1765625,1.273789369490937
1060,0.0521875,0.5765625,0.1765625,1.6078958444631255
1061,0.0353125,0.5459375,0.1765625,0.7375743853920185
1062,0.0353125,0.5765625,0.1765625,0.8310685855111374
1063,0.0353125,0.5765625,0.1765625,0.8949926803232687
1064,0.0971875,0.7909375000000001,0.1015625,2.640496586292477
1065,0.0803125,0.7909375000000001,0.1015625,3.052193659332244
1066,0.0971875,0.8215625,0.1015625,3.04138126514911
1067,0.0971875,0.7909375000000001,0.1015625,2.4670670345749466
1068,0.0971875,0.8215625,0.1015625,5.131601439446886
1069,0.0803125,0.7909375000000001,0.1015625,2.50561499613882
1070,0.0803125,0.8215625,0.1015625,3.7556974262971097
1071,0.0803125,0.8215625,0.1015625,2.907847409948863
1072,0.0746875,0.6684375,0.1390625,3.0274228736994018
1073,0.0128125,0.6684375,0.1390625,0.0305902225433375
1074,0.0746875,0.9440625,0.1390625,0.0
1075,0.0746875,0.6684375,0.0640625,2.73491384120309
1076,0.0746875,0.9440625,0.0640625,0.0
1077,0.0128125,0.6684375,0.0640625,0.0200756789098776
1078,0.0128125,0.9440625,0.1390625,0.0
1079,0.0128125,0.9440625,0.0640625,0.0
1080,0.0296875,0.9134375,0.0640625,1.018804812372234
1081,0.0578125,0.9134375,0.0640625,3.301396894238437
1082,0.0296875,0.6990625,0.0640625,0.6559891913596202
1083,0.0296875,0.9134375,0.1390625,0.0
1084,0.0296875,0.6990625,0.1390625,0.6632741721859421
1085,0.0578125,0.9134375,0.1390625,0.0
1086,0.0578125,0.6990625,0.0640625,1.3963338483118544
1087,0.0578125,0.6990625,0.1390625,2.8935578086279365
1088,0.0240625,0.5765625,0.1296875,0.1269958239868804
1089,0.0859375,0.5765625,0.1296875,3.910184126771436
1090,0.0240625,0.9134375,0.1296875,0.0
1091,0.0240625,0.5765625,0.1484375,0.2511732529295795
1092,0.0240625,0.9134375,0.1484375,0.0
1093,0.0859375,0.5765625,0.1484375,2.867915977567
1094,0.0859375,0.9134375,0.1296875,0.0
1095,0.0859375,0.9134375,0.1484375,0.0
1096,0.0690625,0.8215625,0.0546875,2.485000292755125
1097,0.0409375,0.8215625,0.0546875,0.9172737219828778
1098,0.0690625,0.6684375,0.0546875,2.003747982142966
1099,0.0690625,0.8215625,0.0734375,2.562157655541877
1100,0.0690625,0.6684375,0.0734375,2.4037493224751407
1101,0.0409375,0.8215625,0.0734375,1.105107251864619
1102,0.0409375,0.6684375,0.0546875,0.0849485122592662
1103,0.0409375,0.6684375,0.0734375,0.9325361047112132
1104,0.0915625,0.6990625,0.1671875,1.7246709239499478
1105,0.0634375,0.6990625,0.1671875,2.766685312127092
1106,0.0915625,0.5459375,0.1671875,4.114979446437893
1107,0.0915625,0.6990625,0.1109375,4.367507741776065
1108,0.0915625,0.5459375,0.1109375,1.020611485549911
1109,0.0634375,0.6990625,0.1109375,1.908353478736
1110,0.0634375,0.5459375,0.1671875,2.512442678166597
1111,0.0634375,0.5459375,0.1109375,2.264021103443023
1112,0.0465625,0.9440625,0.0921875,0.0
1113,0.0184375,0.9440625,0.0921875,0.0
1114,0.0465625,0.7909375000000001,0.0921875,1.3966666576468827
1115,0.0465625,0.9440625,0.1859375,0.0
1116,0.0465625,0.7909375000000001,0.1859375,1.8408118014334167
1117,0.0184375,0.9440625,0.1859375,0.0
1118,0.0184375,0.7909375000000001,0.0921875,0.0597491041388255
1119,0.0184375,0.7909375000000001,0.1859375,0.4502316070710687
1120,0.0353125,0.6378125,0.0734375,0.7212692492308541
1121,0.0296875,0.6378125,0.0734375,0.079471431047032
1122,0.0353125,0.8521875,0.0734375,1.0689856320420692
1123,0.0353125,0.6378125,0.1296875,0.967163899119016
1124,0.0353125,0.8521875,0.1296875,1.02309334862465
1125,0.0296875,0.6378125,0.1296875,0.7940930336197208
1126,0.0296875,0.8521875,0.0734375,0.9703725534767614
1127,0.0296875,0.8521875,0.1296875,0.8164612531074893
1132,0.052187500000000005,0.5153125,0.11093750000000001,1.2004320869322147
1128,0.0803125,0.8828125,0.1484375,0.0
1129,0.0746875,0.8828125,0.1484375,0.0
1130,0.0803125,0.6071875,0.1484375,1.367075922631636
1131,0.0803125,0.8828125,0.0546875,2.1134489978863145
1133,0.0746875,0.8828125,0.0546875,5.966747533168091
1134,0.0746875,0.6071875,0.1484375,3.050351228439404
1135,0.0746875,0.6071875,0.0546875,1.7139098193845848
1136,0.0578125,0.5153125,0.1109375,2.152181013254974
1137,0.0521875,0.5153125,0.1109375,1.7005490751896697
1138,0.0578125,0.7296875,0.1109375,1.8509454392920288
1139,0.0578125,0.5153125,0.0921875,2.077793884415062
1140,0.0578125,0.7296875,0.0921875,1.8130202646030376
1141,0.0521875,0.5153125,0.0921875,0.3620855545807716
1142,0.0521875,0.7296875,0.1109375,1.4751373234284304
1143,0.0521875,0.7296875,0.0921875,1.4115685021287343
1144,0.0128125,0.7603125,0.1859375,0.1640628657224079
1145,0.0971875,0.7603125,0.1859375,6.324555320336757
1146,0.0128125,0.9746875,0.1859375,0.0
1147,0.0128125,0.7603125,0.1671875,0.0608860847050769
1148,0.0128125,0.9746875,0.1671875,0.0
1149,0.0971875,0.7603125,0.1671875,3.5590260840104366
1150,0.0971875,0.9746875,0.1859375,0.0
1151,0.0971875,0.9746875,0.1671875,0.0
1152,0.0184375,0.7296875,0.1203125,0.0485951689975462
1153,0.0690625,0.7296875,0.1203125,4.141757655458389
1154,0.0184375,0.6378125,0.1203125,0.0371407915540127
1155,0.0184375,0.7296875,0.1953125,0.3941512997321003
1156,0.0184375,0.6378125,0.1953125,0.1867096287888186
1157,0.0690625,0.7296875,0.1953125,3.34071799082396
1158,0.0690625,0.6378125,0.1203125,2.030772828531886
1159,0.0690625,0.6378125,0.1953125,2.627473120531429
1160,0.0634375,0.9746875,0.1953125,0.0
1161,0.0240625,0.9746875,0.1953125,0.0
1162,0.0634375,0.8828125,0.1953125,0.0
1163,0.0634375,0.9746875,0.1203125,0.0
1164,0.0634375,0.8828125,0.1203125,0.0
1165,0.0240625,0.9746875,0.1203125,0.0
1166,0.0240625,0.8828125,0.1953125,0.0
1167,0.0240625,0.8828125,0.1203125,0.0
1168,0.0859375,0.6071875,0.0828125,1.0340356632822787
1169,0.0915625,0.6071875,0.0828125,1.1511480256411937
1170,0.0859375,0.7603125,0.0828125,3.9820347827762346
1171,0.0859375,0.6071875,0.0828125,3.759936292321711
1172,0.0859375,0.7603125,0.0828125,1.6747537132366657
1173,0.0915625,0.6071875,0.0828125,2.559473853824623
1174,0.0915625,0.7603125,0.0828125,1.4447269625527537
1175,0.0915625,0.7603125,0.0828125,1.5770125078550938
1176,0.0409375,0.8521875,0.1578125,0.0
1177,0.0465625,0.8521875,0.1578125,0.0
1178,0.0409375,0.5153125,0.1578125,0.9453292341118794
1179,0.0409375,0.8521875,0.1578125,0.0
1185,0.052187500000000005,0.7296875,0.11093750000000001,1.951017708498786
1180,0.0409375,0.5153125,0.1578125,1.3489635059475165
1181,0.0465625,0.8521875,0.1578125,0.0
1182,0.0465625,0.5153125,0.1578125,1.6067343718666764
1183,0.0465625,0.5153125,0.1578125,1.6359322388021886
1184,0.0521875,0.5459375,0.1765625,1.4245534781880245
1186,0.0521875,0.5765625,0.1765625,1.4146773586196844
1187,0.0521875,0.5459375,0.1765625,1.0480032837292212
1188,0.0521875,0.5765625,0.1765625,1.81664938648661
1189,0.0353125,0.5459375,0.1765625,1.0294275373627269
1190,0.0353125,0.5765625,0.1765625,0.8222804599157865
1191,0.0353125,0.5765625,0.1765625,0.5456413659314446
1192,0.0971875,0.7909375000000001,0.1015625,2.6404965862924765
1193,0.0803125,0.7909375000000001,0.1015625,2.908227698651828
1194,0.0971875,0.8215625,0.1015625,3.2732683535398857
1195,0.0971875,0.7909375000000001,0.1015625,2.2038926600773587
1196,0.0971875,0.8215625,0.1015625,2.540579747724022
1197,0.0803125,0.7909375000000001,0.1015625,2.3861847269271523
1198,0.0803125,0.8215625,0.1015625,6.586989430086109
1199,0.0803125,0.8215625,0.1015625,3.49497868849838
1200,0.0746875,0.6684375,0.1390625,3.935758204604189
1201,0.0128125,0.6684375,0.1390625,0.018145021545864
1202,0.0746875,0.9440625,0.1390625,0.0
1203,0.0746875,0.6684375,0.0640625,1.798683491876233
1204,0.0746875,0.9440625,0.0640625,0.0
1205,0.0128125,0.6684375,0.0640625,0.011071738984821
1206,0.0128125,0.9440625,0.1390625,0.0
1207,0.0128125,0.9440625,0.0640625,0.0
1208,0.0296875,0.9134375,0.0640625,0.9783315415644092
1209,0.0578125,0.9134375,0.0640625,2.618557231900925
1210,0.0296875,0.6990625,0.0640625,0.0381566478784024
1211,0.0296875,0.9134375,0.1390625,0.0
1212,0.0296875,0.6990625,0.1390625,0.6465334949463103
1213,0.0578125,0.9134375,0.1390625,0.0
1214,0.0578125,0.6990625,0.0640625,1.2133467072584867
1215,0.0578125,0.6990625,0.1390625,2.473312297943789
1216,0.0240625,0.5765625,0.1296875,0.0785813538971204
1217,0.0859375,0.5765625,0.1296875,3.857303718080196
1218,0.0240625,0.9134375,0.1296875,0.0
1219,0.0240625,0.5765625,0.1484375,0.1267569935113033
1220,0.0240625,0.9134375,0.1484375,0.0
1221,0.0859375,0.5765625,0.1484375,1.1909581622824834
1222,0.0859375,0.9134375,0.1296875,0.0
1223,0.0859375,0.9134375,0.1484375,0.0
1224,0.0690625,0.8215625,0.0546875,3.735021245888383
1225,0.0409375,0.8215625,0.0546875,0.8020364361072031
1226,0.0690625,0.6684375,0.0546875,2.29216656910548
1227,0.0690625,0.8215625,0.0734375,1.7102811994771163
1228,0.0690625,0.6684375,0.0734375,1.5310402228606343
1229,0.0409375,0.8215625,0.0734375,1.2704485023487304
1230,0.0409375,0.6684375,0.0546875,0.4192120324585655
1231,0.0409375,0.6684375,0.0734375,0.8932385624125851
1232,0.0915625,0.6990625,0.1671875,2.848001248439177
1233,0.0634375,0.6990625,0.1671875,3.400916606774381
1234,0.0915625,0.5459375,0.1671875,1.6768969768815196
1235,0.0915625,0.6990625,0.1109375,2.714285714285715
1236,0.0915625,0.5459375,0.1109375,2.4956071268848974
1237,0.0634375,0.6990625,0.1109375,2.364002881966444
1238,0.0634375,0.5459375,0.1671875,1.9581912137043933
1239,0.0634375,0.5459375,0.1109375,4.947307179415554
1240,0.0465625,0.9440625,0.0921875,0.0
1241,0.0184375,0.9440625,0.0921875,0.0
1242,0.0465625,0.7909375000000001,0.0921875,1.3265746327999972
1243,0.0465625,0.9440625,0.1859375,0.0
1244,0.0465625,0.7909375000000001,0.1859375,2.3319555160692107
1245,0.0184375,0.9440625,0.1859375,0.0
1246,0.0184375,0.7909375000000001,0.0921875,0.2348390626633039
1247,0.0184375,0.7909375000000001,0.1859375,0.4006331771085438
1248,0.0353125,0.6378125,0.0734375,0.4827580784022782
1249,0.0296875,0.6378125,0.0734375,0.306798234197997
1250,0.0353125,0.8521875,0.0734375,0.974658711708132
1251,0.0353125,0.6378125,0.1296875,1.2128185454688452
1252,0.0353125,0.8521875,0.1296875,1.475220888691353
1253,0.0296875,0.6378125,0.1296875,0.102958029004736
1254,0.0296875,0.8521875,0.0734375,0.7811874208952169
1255,0.0296875,0.8521875,0.1296875,1.0418254719345954
1256,0.0803125,0.8828125,0.1484375,0.0
1257,0.0746875,0.8828125,0.1484375,0.0
1258,0.0803125,0.6071875,0.1484375,1.1419860907230694
1259,0.0803125,0.8828125,0.0546875,5.131601439446885
1260,0.0803125,0.6071875,0.0546875,1.352563153177453
1261,0.0746875,0.8828125,0.0546875,2.467067034574946
1262,0.0746875,0.6071875,0.1484375,1.474645715211215
1263,0.0746875,0.6071875,0.0546875,3.3083984656342924
1264,0.0578125,0.5153125,0.1109375,1.5281106320691469
1265,0.0521875,0.5153125,0.1109375,1.2144112331814405
1266,0.0578125,0.7296875,0.1109375,2.022163191055292
1267,0.0578125,0.5153125,0.0921875,1.5719807718127998
1268,0.0578125,0.7296875,0.0921875,2.412801048312608
1269,0.0521875,0.5153125,0.0921875,1.340909566187487
1270,0.0521875,0.7296875,0.1109375,2.0327505476805454
1271,0.0521875,0.7296875,0.0921875,1.544178238062271
1272,0.0128125,0.7603125,0.1859375,0.1022822860039541
1273,0.0971875,0.7603125,0.1859375,4.686149805543992
1274,0.0128125,0.9746875,0.1859375,0.0
1275,0.0128125,0.7603125,0.1671875,0.2846690679744844
1276,0.0128125,0.9746875,0.1671875,0.0
1277,0.0971875,0.7603125,0.1671875,3.4369317712168805
1278,0.0971875,0.9746875,0.1859375,0.0
1279,0.0971875,0.9746875,0.1671875,0.0
